algoritmo,tamano_matriz,hilos,iteracion,tiempo_us
mmClasicaPosix,1500,4,21,4988595
mmClasicaPosix,1500,4,22,4668742
mmClasicaPosix,1500,4,23,4686640
mmClasicaPosix,1500,4,24,4941406
mmClasicaPosix,1500,4,25,4559473
mmClasicaPosix,1500,4,26,4551553
mmClasicaPosix,1500,4,27,4559683
mmClasicaPosix,1500,4,28,4647108
mmClasicaPosix,1500,4,29,4531004
mmClasicaPosix,1500,4,30,4601269
mmClasicaPosix,1500,5,1,4407576
mmClasicaPosix,1500,5,2,4720627
mmClasicaPosix,1500,5,3,4508411
mmClasicaPosix,1500,5,4,4445000
mmClasicaPosix,1500,5,5,4450055
mmClasicaPosix,1500,5,6,4505443
mmClasicaPosix,1500,5,7,4595146
mmClasicaPosix,1500,5,8,4483622
mmClasicaPosix,1500,5,9,4299506
mmClasicaPosix,1500,5,10,4526242
mmClasicaPosix,1500,5,11,4666174
mmClasicaPosix,1500,5,12,4319034
mmClasicaPosix,1500,5,13,4482768
mmClasicaPosix,1500,5,14,4328457
mmClasicaPosix,1500,5,15,4595785
mmClasicaPosix,1500,5,16,4793207
mmClasicaPosix,1500,5,17,4258902
mmClasicaPosix,1500,5,18,4595087
mmClasicaPosix,1500,5,19,4668051
mmClasicaPosix,1500,5,20,4367175
mmClasicaPosix,1500,5,21,4459625
mmClasicaPosix,1500,5,22,4299671
mmClasicaPosix,1500,5,23,4309315
mmClasicaPosix,1500,5,24,4521598
mmClasicaPosix,1500,5,25,4695729
mmClasicaPosix,1500,5,26,4424096
mmClasicaPosix,1500,5,27,4421886
mmClasicaPosix,1500,5,28,5061493
mmClasicaPosix,1500,5,29,4567925
mmClasicaPosix,1500,5,30,4365243
mmClasicaPosix,1500,6,1,4145886
mmClasicaPosix,1500,6,2,4594933
mmClasicaPosix,1500,6,3,4597976
mmClasicaPosix,1500,6,4,4749679
mmClasicaPosix,1500,6,5,4874392
mmClasicaPosix,1500,6,6,4591772
mmClasicaPosix,1500,6,7,4880184
mmClasicaPosix,1500,6,8,4886919
mmClasicaPosix,1500,6,9,4882345
mmClasicaPosix,1500,6,10,4876140
mmClasicaPosix,1500,6,11,4590441
mmClasicaPosix,1500,6,12,3951911
mmClasicaPosix,1500,6,13,4524157
mmClasicaPosix,1500,6,14,4604778
mmClasicaPosix,1500,6,15,4843520
mmClasicaPosix,1500,6,16,4589099
mmClasicaPosix,1500,6,17,4324840
mmClasicaPosix,1500,6,18,4179873
mmClasicaPosix,1500,6,19,5018212
mmClasicaPosix,1500,6,20,4105126
mmClasicaPosix,1500,6,21,4033238
mmClasicaPosix,1500,6,22,3603846
mmClasicaPosix,1500,6,23,4715753
mmClasicaPosix,1500,6,24,5659226
mmClasicaPosix,1500,6,25,4979477
mmClasicaPosix,1500,6,26,4092205
mmClasicaPosix,1500,6,27,4872036
mmClasicaPosix,1500,6,28,4480506
mmClasicaPosix,1500,6,29,4619419
mmClasicaPosix,1500,6,30,4943718
mmClasicaPosix,1500,7,1,4517710
mmClasicaPosix,1500,7,2,4238347
mmClasicaPosix,1500,7,3,4436716
mmClasicaPosix,1500,7,4,4355732
mmClasicaPosix,1500,7,5,4540409
mmClasicaPosix,1500,7,6,4489998
mmClasicaPosix,1500,7,7,4572390
mmClasicaPosix,1500,7,8,4718752
mmClasicaPosix,1500,7,9,3603095
mmClasicaPosix,1500,7,10,3917338
mmClasicaPosix,1500,7,11,3559106
mmClasicaPosix,1500,7,12,3618436
mmClasicaPosix,1500,7,13,3658248
mmClasicaPosix,1500,7,14,3566092
mmClasicaPosix,1500,7,15,3864505
mmClasicaPosix,1500,7,16,3712105
mmClasicaPosix,1500,7,17,3643821
mmClasicaPosix,1500,7,18,3524383
mmClasicaPosix,1500,7,19,3627825
mmClasicaPosix,1500,7,20,4063199
mmClasicaPosix,1500,7,21,4358729
mmClasicaPosix,1500,7,22,4292693
mmClasicaPosix,1500,7,23,4393890
mmClasicaPosix,1500,7,24,4307919
mmClasicaPosix,1500,7,25,4769919
mmClasicaPosix,1500,7,26,4398264
mmClasicaPosix,1500,7,27,4309407
mmClasicaPosix,1500,7,28,4280303
mmClasicaPosix,1500,7,29,4378350
mmClasicaPosix,1500,7,30,3596294
mmClasicaPosix,2000,1,1,43602828
mmClasicaPosix,2000,1,2,44790792
mmClasicaPosix,2000,1,3,40427119
mmClasicaPosix,2000,1,4,44606544
mmClasicaPosix,2000,1,5,44798213
mmClasicaPosix,2000,1,6,44982811
mmClasicaPosix,2000,1,7,42406764
mmClasicaPosix,2000,1,8,45067998
mmClasicaPosix,2000,1,9,43021791
mmClasicaPosix,2000,1,10,46093338
mmClasicaPosix,2000,1,11,45099726
mmClasicaPosix,2000,1,12,43695332
mmClasicaPosix,2000,1,13,43477089
mmClasicaPosix,2000,1,14,45846978
mmClasicaPosix,2000,1,15,44279355
mmClasicaPosix,2000,1,16,44551495
mmClasicaPosix,2000,1,17,47117838
mmClasicaPosix,2000,1,18,46065598
mmClasicaPosix,2000,1,19,44209142
mmClasicaPosix,2000,1,20,45164870
mmClasicaPosix,2000,1,21,45981472
mmClasicaPosix,2000,1,22,44672324
mmClasicaPosix,2000,1,23,42273726
mmClasicaPosix,2000,1,24,44541411
mmClasicaPosix,2000,1,25,47228829
mmClasicaPosix,2000,1,26,42447055
mmClasicaPosix,2000,1,27,45392336
mmClasicaPosix,2000,1,28,44904571
mmClasicaPosix,2000,1,29,43596955
mmClasicaPosix,2000,1,30,45302304
mmClasicaPosix,2000,2,1,22074422
mmClasicaPosix,2000,2,2,22879233
mmClasicaPosix,2000,2,3,22465541
mmClasicaPosix,2000,2,4,22906346
mmClasicaPosix,2000,2,5,22894830
mmClasicaPosix,2000,2,6,22730327
mmClasicaPosix,2000,2,7,22512692
mmClasicaPosix,2000,2,8,22688114
mmClasicaPosix,2000,2,9,23300633
mmClasicaPosix,2000,2,10,23155680
mmClasicaPosix,2000,2,11,22531561
mmClasicaPosix,2000,2,12,23548277
mmClasicaPosix,2000,2,13,22423525
mmClasicaPosix,2000,2,14,23251082
mmClasicaPosix,2000,2,15,22451964
mmClasicaPosix,2000,2,16,22731830
mmClasicaPosix,2000,2,17,22941451
mmClasicaPosix,2000,2,18,22402653
mmClasicaPosix,2000,2,19,22627900
mmClasicaPosix,2000,2,20,22728315
mmClasicaPosix,2000,2,21,23109353
mmClasicaPosix,2000,2,22,22873496
mmClasicaPosix,2000,2,23,22619403
mmClasicaPosix,2000,2,24,23095044
mmClasicaPosix,2000,2,25,22794676
mmClasicaPosix,2000,2,26,22662211
mmClasicaPosix,2000,2,27,21736489
mmClasicaPosix,2000,2,28,21967195
mmClasicaPosix,2000,2,29,23130300
mmClasicaPosix,2000,2,30,22663120
mmClasicaPosix,2000,3,1,16268807
mmClasicaPosix,2000,3,2,15447499
mmClasicaPosix,2000,3,3,15334110
mmClasicaPosix,2000,3,4,15497908
mmClasicaPosix,2000,3,5,14306788
mmClasicaPosix,2000,3,6,15269259
mmClasicaPosix,2000,3,7,15868187
mmClasicaPosix,2000,3,8,15638415
mmClasicaPosix,2000,3,9,15776599
mmClasicaPosix,2000,3,10,15282992
mmClasicaPosix,2000,3,11,16225178
mmClasicaPosix,2000,3,12,15376696
mmClasicaPosix,2000,3,13,16119328
mmClasicaPosix,2000,3,14,15591561
mmClasicaPosix,2000,3,15,15441520
mmClasicaPosix,2000,3,16,14795000
mmClasicaPosix,2000,3,17,14859738
mmClasicaPosix,2000,3,18,15409613
mmClasicaPosix,2000,3,19,15991701
mmClasicaPosix,2000,3,20,16047410
mmClasicaPosix,2000,3,21,16149565
mmClasicaPosix,2000,3,22,15502179
mmClasicaPosix,2000,3,23,15353128
mmClasicaPosix,2000,3,24,15655044
mmClasicaPosix,2000,3,25,15286428
mmClasicaPosix,2000,3,26,15252124
mmClasicaPosix,2000,3,27,15129192
mmClasicaPosix,2000,3,28,15038560
mmClasicaPosix,2000,3,29,15046126
mmClasicaPosix,2000,3,30,14926165
mmClasicaPosix,2000,4,1,11570376
mmClasicaPosix,2000,4,2,10373432
mmClasicaPosix,2000,4,3,9897762
mmClasicaPosix,2000,4,4,9875749
mmClasicaPosix,2000,4,5,9718614
mmClasicaPosix,2000,4,6,9569698
mmClasicaPosix,2000,4,7,10423401
mmClasicaPosix,2000,4,8,11230061
mmClasicaPosix,2000,4,9,11730872
mmClasicaPosix,2000,4,10,11456046
mmClasicaPosix,2000,4,11,11242912
mmClasicaPosix,2000,4,12,11485519
mmClasicaPosix,2000,4,13,11203758
mmClasicaPosix,2000,4,14,11518269
mmClasicaPosix,2000,4,15,11354714
mmClasicaPosix,2000,4,16,11964381
mmClasicaPosix,2000,4,17,11427890
mmClasicaPosix,2000,4,18,11157224
mmClasicaPosix,2000,4,19,11527962
mmClasicaPosix,2000,4,20,11311941
mmClasicaPosix,2000,4,21,11480906
mmClasicaPosix,2000,4,22,11389590
mmClasicaPosix,2000,4,23,11712486
mmClasicaPosix,2000,4,24,11327687
mmClasicaPosix,2000,4,25,11227978
mmClasicaPosix,2000,4,26,11504580
mmClasicaPosix,2000,4,27,10485840
mmClasicaPosix,2000,4,28,11628506
mmClasicaPosix,2000,4,29,11191870
mmClasicaPosix,2000,4,30,9895352
mmClasicaPosix,2000,5,1,9316206
mmClasicaPosix,2000,5,2,10839898
mmClasicaPosix,2000,5,3,10483346
mmClasicaPosix,2000,5,4,10686478
mmClasicaPosix,2000,5,5,11424758
mmClasicaPosix,2000,5,6,10739888
mmClasicaPosix,2000,5,7,12749384
mmClasicaPosix,2000,5,8,10987940
mmClasicaPosix,2000,5,9,9391670
mmClasicaPosix,2000,5,10,10247668
mmClasicaPosix,2000,5,11,10809941
mmClasicaPosix,2000,5,12,11060172
mmClasicaPosix,2000,5,13,10711763
mmClasicaPosix,2000,5,14,10983151
mmClasicaPosix,2000,5,15,10889721
mmClasicaPosix,2000,5,16,11202854
mmClasicaPosix,2000,5,17,10926512
mmClasicaPosix,2000,5,18,10807642
mmClasicaPosix,2000,5,19,11009008
mmClasicaPosix,2000,5,20,11038238
mmClasicaPosix,2000,5,21,10116149
mmClasicaPosix,2000,5,22,10896598
mmClasicaPosix,2000,5,23,10899216
mmClasicaPosix,2000,5,24,10691279
mmClasicaPosix,2000,5,25,11206111
mmClasicaPosix,2000,5,26,11205929
mmClasicaPosix,2000,5,27,10853913
mmClasicaPosix,2000,5,28,10859834
mmClasicaPosix,2000,5,29,9740627
mmClasicaPosix,2000,5,30,10924364
mmClasicaPosix,2000,6,1,11895755
mmClasicaPosix,2000,6,2,12079922
mmClasicaPosix,2000,6,3,11615508
mmClasicaPosix,2000,6,4,11113273
mmClasicaPosix,2000,6,5,11365802
mmClasicaPosix,2000,6,6,11283756
mmClasicaPosix,2000,6,7,11957922
mmClasicaPosix,2000,6,8,11671839
mmClasicaPosix,2000,6,9,11002378
mmClasicaPosix,2000,6,10,11485626
mmClasicaPosix,2000,6,11,11538789
mmClasicaPosix,2000,6,12,11463990
mmClasicaPosix,2000,6,13,10125063
mmClasicaPosix,2000,6,14,10009357
mmClasicaPosix,2000,6,15,10109221
mmClasicaPosix,2000,6,16,10020472
mmClasicaPosix,2000,6,17,10900587
mmClasicaPosix,2000,6,18,10979258
mmClasicaPosix,2000,6,19,11687245
mmClasicaPosix,2000,6,20,11867679
mmClasicaPosix,2000,6,21,11756550
mmClasicaPosix,2000,6,22,11789427
mmClasicaPosix,2000,6,23,11077151
mmClasicaPosix,2000,6,24,11411830
mmClasicaPosix,2000,6,25,11263801
mmClasicaPosix,2000,6,26,10501116
mmClasicaPosix,2000,6,27,10642140
mmClasicaPosix,2000,6,28,12012256
mmClasicaPosix,2000,6,29,10042542
mmClasicaPosix,2000,6,30,10124902
mmClasicaPosix,2000,7,1,10497044
mmClasicaPosix,2000,7,2,10703933
mmClasicaPosix,2000,7,3,10897057
mmClasicaPosix,2000,7,4,10781369
mmClasicaPosix,2000,7,5,11021404
mmClasicaPosix,2000,7,6,10667575
mmClasicaPosix,2000,7,7,10847547
mmClasicaPosix,2000,7,8,10965856
mmClasicaPosix,2000,7,9,10293241
mmClasicaPosix,2000,7,10,10529564
mmClasicaPosix,2000,7,11,11006846
mmClasicaPosix,2000,7,12,10711281
mmClasicaPosix,2000,7,13,10641270
mmClasicaPosix,2000,7,14,10869221
mmClasicaPosix,2000,7,15,10637656
mmClasicaPosix,2000,7,16,10789731
mmClasicaPosix,2000,7,17,10683430
mmClasicaPosix,2000,7,18,10830191
mmClasicaPosix,2000,7,19,10738294
mmClasicaPosix,2000,7,20,11069740
mmClasicaPosix,2000,7,21,10666578
mmClasicaPosix,2000,7,22,10615107
mmClasicaPosix,2000,7,23,10628977
mmClasicaPosix,2000,7,24,10476170
mmClasicaPosix,2000,7,25,12185507
mmClasicaPosix,2000,7,26,10708581
mmClasicaPosix,2000,7,27,12421688
mmClasicaPosix,2000,7,28,10666178
mmClasicaPosix,2000,7,29,10616602
mmClasicaPosix,2000,7,30,10986450
mmClasicaPosix,500,1,1,714856
mmClasicaPosix,500,1,2,629003
mmClasicaPosix,500,1,3,651587
mmClasicaPosix,500,1,4,766248
mmClasicaPosix,500,1,5,579408
mmClasicaPosix,500,1,6,686681
mmClasicaPosix,500,1,7,604030
mmClasicaPosix,500,1,8,728669
mmClasicaPosix,500,1,9,677955
mmClasicaPosix,500,1,10,637143
mmClasicaPosix,500,1,11,574109
mmClasicaPosix,500,1,12,678986
mmClasicaPosix,500,1,13,644714
mmClasicaPosix,500,1,14,583304
mmClasicaPosix,500,1,15,612153
mmClasicaPosix,500,1,16,604616
mmClasicaPosix,500,1,17,670163
mmClasicaPosix,500,1,18,617796
mmClasicaPosix,500,1,19,569536
mmClasicaPosix,500,1,20,645575
mmClasicaPosix,500,1,21,683102
mmClasicaPosix,500,1,22,589063
mmClasicaPosix,500,1,23,579945
mmClasicaPosix,500,1,24,704394
mmClasicaPosix,500,1,25,628460
mmClasicaPosix,500,1,26,676082
mmClasicaPosix,500,1,27,723189
mmClasicaPosix,500,1,28,590430
mmClasicaPosix,500,1,29,665797
mmClasicaPosix,500,1,30,657201
mmClasicaPosix,500,2,1,318193
mmClasicaPosix,500,2,2,357618
mmClasicaPosix,500,2,3,446120
mmClasicaPosix,500,2,4,332581
mmClasicaPosix,500,2,5,321440
mmClasicaPosix,500,2,6,418908
mmClasicaPosix,500,2,7,322550
mmClasicaPosix,500,2,8,321575
mmClasicaPosix,500,2,9,340132
mmClasicaPosix,500,2,10,396183
mmClasicaPosix,500,2,11,342750
mmClasicaPosix,500,2,12,371961
mmClasicaPosix,500,2,13,324897
mmClasicaPosix,500,2,14,379072
mmClasicaPosix,500,2,15,322543
mmClasicaPosix,500,2,16,411209
mmClasicaPosix,500,2,17,323309
mmClasicaPosix,500,2,18,346445
mmClasicaPosix,500,2,19,322160
mmClasicaPosix,500,2,20,333281
mmClasicaPosix,500,2,21,329255
mmClasicaPosix,500,2,22,412518
mmClasicaPosix,500,2,23,354964
mmClasicaPosix,500,2,24,327642
mmClasicaPosix,500,2,25,327058
mmClasicaPosix,500,2,26,320888
mmClasicaPosix,500,2,27,311064
mmClasicaPosix,500,2,28,352892
mmClasicaPosix,500,2,29,353024
mmClasicaPosix,500,2,30,330877
mmClasicaPosix,500,3,1,219872
mmClasicaPosix,500,3,2,218741
mmClasicaPosix,500,3,3,220088
mmClasicaPosix,500,3,4,222543
mmClasicaPosix,500,3,5,216965
mmClasicaPosix,500,3,6,219823
mmClasicaPosix,500,3,7,218823
mmClasicaPosix,500,3,8,239380
mmClasicaPosix,500,3,9,220081
mmClasicaPosix,500,3,10,222573
mmClasicaPosix,500,3,11,228572
mmClasicaPosix,500,3,12,218023
mmClasicaPosix,500,3,13,275689
mmClasicaPosix,500,3,14,227230
mmClasicaPosix,500,3,15,223449
mmClasicaPosix,500,3,16,227957
mmClasicaPosix,500,3,17,218313
mmClasicaPosix,500,3,18,265721
mmClasicaPosix,500,3,19,229416
mmClasicaPosix,500,3,20,218577
mmClasicaPosix,500,3,21,243407
mmClasicaPosix,500,3,22,221051
mmClasicaPosix,500,3,23,222769
mmClasicaPosix,500,3,24,272937
mmClasicaPosix,500,3,25,224282
mmClasicaPosix,500,3,26,218535
mmClasicaPosix,500,3,27,217333
mmClasicaPosix,500,3,28,219509
mmClasicaPosix,500,3,29,220885
mmClasicaPosix,500,3,30,218310
mmClasicaPosix,500,4,1,180034
mmClasicaPosix,500,4,2,181546
mmClasicaPosix,500,4,3,185897
mmClasicaPosix,500,4,4,177783
mmClasicaPosix,500,4,5,180909
mmClasicaPosix,500,4,6,189083
mmClasicaPosix,500,4,7,182257
mmClasicaPosix,500,4,8,181592
mmClasicaPosix,500,4,9,182470
mmClasicaPosix,500,4,10,181432
mmClasicaPosix,500,4,11,181200
mmClasicaPosix,500,4,12,178471
mmClasicaPosix,500,4,13,177977
mmClasicaPosix,500,4,14,181732
mmClasicaPosix,500,4,15,181362
mmClasicaPosix,500,4,16,181942
mmClasicaPosix,500,4,17,181948
mmClasicaPosix,500,4,18,182677
mmClasicaPosix,500,4,19,219886
mmClasicaPosix,500,4,20,183558
mmClasicaPosix,500,4,21,183891
mmClasicaPosix,500,4,22,175842
mmClasicaPosix,500,4,23,178431
mmClasicaPosix,500,4,24,213930
mmClasicaPosix,500,4,25,182151
mmClasicaPosix,500,4,26,176478
mmClasicaPosix,500,4,27,194114
mmClasicaPosix,500,4,28,183563
mmClasicaPosix,500,4,29,181500
mmClasicaPosix,500,4,30,178583
mmClasicaPosix,500,5,1,194341
mmClasicaPosix,500,5,2,182016
mmClasicaPosix,500,5,3,192031
mmClasicaPosix,500,5,4,184022
mmClasicaPosix,500,5,5,191910
mmClasicaPosix,500,5,6,236869
mmClasicaPosix,500,5,7,186746
mmClasicaPosix,500,5,8,214876
mmClasicaPosix,500,5,9,251490
mmClasicaPosix,500,5,10,217369
mmClasicaPosix,500,5,11,185021
mmClasicaPosix,500,5,12,191037
mmClasicaPosix,500,5,13,177821
mmClasicaPosix,500,5,14,188541
mmClasicaPosix,500,5,15,176338
mmClasicaPosix,500,5,16,194124
mmClasicaPosix,500,5,17,192796
mmClasicaPosix,500,5,18,199324
mmClasicaPosix,500,5,19,188622
mmClasicaPosix,500,5,20,240937
mmClasicaPosix,500,5,21,189463
mmClasicaPosix,500,5,22,193721
mmClasicaPosix,500,5,23,194550
mmClasicaPosix,500,5,24,189081
mmClasicaPosix,500,5,25,184512
mmClasicaPosix,500,5,26,194750
mmClasicaPosix,500,5,27,184534
mmClasicaPosix,500,5,28,187948
mmClasicaPosix,500,5,29,190851
mmClasicaPosix,500,5,30,182496
mmClasicaPosix,500,6,1,178317
mmClasicaPosix,500,6,2,176240
mmClasicaPosix,500,6,3,177889
mmClasicaPosix,500,6,4,176245
mmClasicaPosix,500,6,5,216200
mmClasicaPosix,500,6,6,181069
mmClasicaPosix,500,6,7,179869
mmClasicaPosix,500,6,8,180351
mmClasicaPosix,500,6,9,176594
mmClasicaPosix,500,6,10,174898
mmClasicaPosix,500,6,11,175698
mmClasicaPosix,500,6,12,172462
mmClasicaPosix,500,6,13,195956
mmClasicaPosix,500,6,14,180869
mmClasicaPosix,500,6,15,184609
mmClasicaPosix,500,6,16,196430
mmClasicaPosix,500,6,17,172538
mmClasicaPosix,500,6,18,180190
mmClasicaPosix,500,6,19,177718
mmClasicaPosix,500,6,20,211060
mmClasicaPosix,500,6,21,177319
mmClasicaPosix,500,6,22,177844
mmClasicaPosix,500,6,23,187536
mmClasicaPosix,500,6,24,178554
mmClasicaPosix,500,6,25,180998
mmClasicaPosix,500,6,26,200448
mmClasicaPosix,500,6,27,177995
mmClasicaPosix,500,6,28,186509
mmClasicaPosix,500,6,29,179405
mmClasicaPosix,500,6,30,186300
mmClasicaPosix,500,7,1,172216
mmClasicaPosix,500,7,2,197436
mmClasicaPosix,500,7,3,174758
mmClasicaPosix,500,7,4,173678
mmClasicaPosix,500,7,5,178021
mmClasicaPosix,500,7,6,178360
mmClasicaPosix,500,7,7,170491
mmClasicaPosix,500,7,8,174220
mmClasicaPosix,500,7,9,168308
mmClasicaPosix,500,7,10,172069
mmClasicaPosix,500,7,11,177096
mmClasicaPosix,500,7,12,168947
mmClasicaPosix,500,7,13,195467
mmClasicaPosix,500,7,14,174320
mmClasicaPosix,500,7,15,177336
mmClasicaPosix,500,7,16,184349
mmClasicaPosix,500,7,17,181045
mmClasicaPosix,500,7,18,175178
mmClasicaPosix,500,7,19,168097
mmClasicaPosix,500,7,20,170137
mmClasicaPosix,500,7,21,176204
mmClasicaPosix,500,7,22,170872
mmClasicaPosix,500,7,23,170529
mmClasicaPosix,500,7,24,167888
mmClasicaPosix,500,7,25,195858
mmClasicaPosix,500,7,26,178439
mmClasicaPosix,500,7,27,175320
mmClasicaPosix,500,7,28,162397
mmClasicaPosix,500,7,29,171403
mmClasicaPosix,500,7,30,179986
